#GeneID	TF_ID
ENSMUSG00000027247	ENSMUSG00000037174
ENSMUSG00000027282	ENSMUSG00000037174
ENSMUSG00000027305	ENSMUSG00000037174
ENSMUSG00000027313	ENSMUSG00000037174
ENSMUSG00000027341	ENSMUSG00000037174
ENSMUSG00000027349	ENSMUSG00000037174
ENSMUSG00000027395	ENSMUSG00000037174
ENSMUSG00000027406	ENSMUSG00000037174
ENSMUSG00000027455	ENSMUSG00000037174
ENSMUSG00000027469	ENSMUSG00000037174
ENSMUSG00000027472	ENSMUSG00000037174
ENSMUSG00000027475	ENSMUSG00000037174
ENSMUSG00000027540	ENSMUSG00000037174
ENSMUSG00000027552	ENSMUSG00000037174
ENSMUSG00000027668	ENSMUSG00000037174
ENSMUSG00000027671	ENSMUSG00000037174
ENSMUSG00000027710	ENSMUSG00000037174
ENSMUSG00000027770	ENSMUSG00000037174
ENSMUSG00000027787	ENSMUSG00000037174
ENSMUSG00000027804	ENSMUSG00000037174
ENSMUSG00000027829	ENSMUSG00000037174
ENSMUSG00000027843	ENSMUSG00000037174
ENSMUSG00000027854	ENSMUSG00000037174
ENSMUSG00000027889	ENSMUSG00000037174
ENSMUSG00000027890	ENSMUSG00000037174
ENSMUSG00000028010	ENSMUSG00000037174
ENSMUSG00000028016	ENSMUSG00000037174
ENSMUSG00000028018	ENSMUSG00000037174
ENSMUSG00000028044	ENSMUSG00000037174
ENSMUSG00000028049	ENSMUSG00000037174
ENSMUSG00000028060	ENSMUSG00000037174
ENSMUSG00000028180	ENSMUSG00000037174
ENSMUSG00000028187	ENSMUSG00000037174
ENSMUSG00000028232	ENSMUSG00000037174
ENSMUSG00000028248	ENSMUSG00000037174
ENSMUSG00000028252	ENSMUSG00000037174
ENSMUSG00000028293	ENSMUSG00000037174
ENSMUSG00000028318	ENSMUSG00000037174
ENSMUSG00000028322	ENSMUSG00000037174
ENSMUSG00000028409	ENSMUSG00000037174
ENSMUSG00000028447	ENSMUSG00000037174
ENSMUSG00000028454	ENSMUSG00000037174
ENSMUSG00000028455	ENSMUSG00000037174
ENSMUSG00000028495	ENSMUSG00000037174
ENSMUSG00000028522	ENSMUSG00000037174
ENSMUSG00000028549	ENSMUSG00000037174
ENSMUSG00000028563	ENSMUSG00000037174
ENSMUSG00000028578	ENSMUSG00000037174
ENSMUSG00000028581	ENSMUSG00000037174
ENSMUSG00000028636	ENSMUSG00000037174
ENSMUSG00000028670	ENSMUSG00000037174
ENSMUSG00000028693	ENSMUSG00000037174
ENSMUSG00000028760	ENSMUSG00000037174
ENSMUSG00000028790	ENSMUSG00000037174
ENSMUSG00000028800	ENSMUSG00000037174
ENSMUSG00000028821	ENSMUSG00000037174
ENSMUSG00000028848	ENSMUSG00000037174
ENSMUSG00000028869	ENSMUSG00000037174
ENSMUSG00000028890	ENSMUSG00000037174
ENSMUSG00000028902	ENSMUSG00000037174
ENSMUSG00000028911	ENSMUSG00000037174
ENSMUSG00000028955	ENSMUSG00000037174
ENSMUSG00000028959	ENSMUSG00000037174
ENSMUSG00000028990	ENSMUSG00000037174
ENSMUSG00000029009	ENSMUSG00000037174
ENSMUSG00000029017	ENSMUSG00000037174
ENSMUSG00000029022	ENSMUSG00000037174
ENSMUSG00000029036	ENSMUSG00000037174
ENSMUSG00000029066	ENSMUSG00000037174
ENSMUSG00000029068	ENSMUSG00000037174
ENSMUSG00000029131	ENSMUSG00000037174
ENSMUSG00000029144	ENSMUSG00000037174
ENSMUSG00000029186	ENSMUSG00000037174
ENSMUSG00000029304	ENSMUSG00000037174
ENSMUSG00000029389	ENSMUSG00000037174
ENSMUSG00000029416	ENSMUSG00000037174
ENSMUSG00000029433	ENSMUSG00000037174
ENSMUSG00000029439	ENSMUSG00000037174
ENSMUSG00000029469	ENSMUSG00000037174
ENSMUSG00000029470	ENSMUSG00000037174
ENSMUSG00000029472	ENSMUSG00000037174
ENSMUSG00000029507	ENSMUSG00000037174
ENSMUSG00000029521	ENSMUSG00000037174
ENSMUSG00000029551	ENSMUSG00000037174
ENSMUSG00000029554	ENSMUSG00000037174
ENSMUSG00000029592	ENSMUSG00000037174
ENSMUSG00000029613	ENSMUSG00000037174
ENSMUSG00000029617	ENSMUSG00000037174
ENSMUSG00000029621	ENSMUSG00000037174
ENSMUSG00000029623	ENSMUSG00000037174
ENSMUSG00000029627	ENSMUSG00000037174
ENSMUSG00000029649	ENSMUSG00000037174
ENSMUSG00000029657	ENSMUSG00000037174
ENSMUSG00000029684	ENSMUSG00000037174
ENSMUSG00000029729	ENSMUSG00000037174
ENSMUSG00000029777	ENSMUSG00000037174
ENSMUSG00000029815	ENSMUSG00000037174
ENSMUSG00000030034	ENSMUSG00000037174
ENSMUSG00000030036	ENSMUSG00000037174
ENSMUSG00000030138	ENSMUSG00000037174
ENSMUSG00000030145	ENSMUSG00000037174
ENSMUSG00000030156	ENSMUSG00000037174
ENSMUSG00000030165	ENSMUSG00000037174
ENSMUSG00000030173	ENSMUSG00000037174
ENSMUSG00000030207	ENSMUSG00000037174
ENSMUSG00000030216	ENSMUSG00000037174
ENSMUSG00000030309	ENSMUSG00000037174
ENSMUSG00000030330	ENSMUSG00000037174
ENSMUSG00000030335	ENSMUSG00000037174
ENSMUSG00000030451	ENSMUSG00000037174
ENSMUSG00000030471	ENSMUSG00000037174
ENSMUSG00000030603	ENSMUSG00000037174
ENSMUSG00000030609	ENSMUSG00000037174
ENSMUSG00000030697	ENSMUSG00000037174
ENSMUSG00000030706	ENSMUSG00000037174
ENSMUSG00000030738	ENSMUSG00000037174
ENSMUSG00000030742	ENSMUSG00000037174
ENSMUSG00000030750	ENSMUSG00000037174
ENSMUSG00000030751	ENSMUSG00000037174
ENSMUSG00000030768	ENSMUSG00000037174
ENSMUSG00000030815	ENSMUSG00000037174
ENSMUSG00000030822	ENSMUSG00000037174
ENSMUSG00000030839	ENSMUSG00000037174
ENSMUSG00000030871	ENSMUSG00000037174
ENSMUSG00000030888	ENSMUSG00000037174
ENSMUSG00000030929	ENSMUSG00000037174
ENSMUSG00000030979	ENSMUSG00000037174
ENSMUSG00000030980	ENSMUSG00000037174
ENSMUSG00000031010	ENSMUSG00000037174
ENSMUSG00000031153	ENSMUSG00000037174
ENSMUSG00000031165	ENSMUSG00000037174
ENSMUSG00000031314	ENSMUSG00000037174
ENSMUSG00000031352	ENSMUSG00000037174
ENSMUSG00000031353	ENSMUSG00000037174
ENSMUSG00000031367	ENSMUSG00000037174
ENSMUSG00000031386	ENSMUSG00000037174
ENSMUSG00000031488	ENSMUSG00000037174
ENSMUSG00000031505	ENSMUSG00000037174
ENSMUSG00000031511	ENSMUSG00000037174
ENSMUSG00000031534	ENSMUSG00000037174
ENSMUSG00000031537	ENSMUSG00000037174
ENSMUSG00000031568	ENSMUSG00000037174
ENSMUSG00000031578	ENSMUSG00000037174
ENSMUSG00000031629	ENSMUSG00000037174
ENSMUSG00000031634	ENSMUSG00000037174
ENSMUSG00000031671	ENSMUSG00000037174
ENSMUSG00000031723	ENSMUSG00000037174
ENSMUSG00000031783	ENSMUSG00000037174
ENSMUSG00000031787	ENSMUSG00000037174
ENSMUSG00000031792	ENSMUSG00000037174
ENSMUSG00000031832	ENSMUSG00000037174
ENSMUSG00000031847	ENSMUSG00000037174
ENSMUSG00000031879	ENSMUSG00000037174
ENSMUSG00000031950	ENSMUSG00000037174
ENSMUSG00000032002	ENSMUSG00000037174
ENSMUSG00000032078	ENSMUSG00000037174
ENSMUSG00000032185	ENSMUSG00000037174
ENSMUSG00000032215	ENSMUSG00000037174
ENSMUSG00000032309	ENSMUSG00000037174
ENSMUSG00000032312	ENSMUSG00000037174
ENSMUSG00000032512	ENSMUSG00000037174
ENSMUSG00000032555	ENSMUSG00000037174
ENSMUSG00000032557	ENSMUSG00000037174
ENSMUSG00000032561	ENSMUSG00000037174
ENSMUSG00000032563	ENSMUSG00000037174
ENSMUSG00000032565	ENSMUSG00000037174
ENSMUSG00000032571	ENSMUSG00000037174
ENSMUSG00000032586	ENSMUSG00000037174
ENSMUSG00000032834	ENSMUSG00000037174
ENSMUSG00000032842	ENSMUSG00000037174
ENSMUSG00000032952	ENSMUSG00000037174
ENSMUSG00000033096	ENSMUSG00000037174
ENSMUSG00000033128	ENSMUSG00000037174
ENSMUSG00000033253	ENSMUSG00000037174
ENSMUSG00000033411	ENSMUSG00000037174
ENSMUSG00000033439	ENSMUSG00000037174
ENSMUSG00000033658	ENSMUSG00000037174
ENSMUSG00000033953	ENSMUSG00000037174
ENSMUSG00000033970	ENSMUSG00000037174
ENSMUSG00000034152	ENSMUSG00000037174
ENSMUSG00000034192	ENSMUSG00000037174
ENSMUSG00000034216	ENSMUSG00000037174
ENSMUSG00000034224	ENSMUSG00000037174
ENSMUSG00000034247	ENSMUSG00000037174
ENSMUSG00000034274	ENSMUSG00000037174
ENSMUSG00000034290	ENSMUSG00000037174
ENSMUSG00000034303	ENSMUSG00000037174
ENSMUSG00000034308	ENSMUSG00000037174
ENSMUSG00000034343	ENSMUSG00000037174
ENSMUSG00000034354	ENSMUSG00000037174
ENSMUSG00000034377	ENSMUSG00000037174
ENSMUSG00000034432	ENSMUSG00000037174
ENSMUSG00000034748	ENSMUSG00000037174
ENSMUSG00000034765	ENSMUSG00000037174
ENSMUSG00000034789	ENSMUSG00000037174
ENSMUSG00000034807	ENSMUSG00000037174
ENSMUSG00000034867	ENSMUSG00000037174
ENSMUSG00000034868	ENSMUSG00000037174
ENSMUSG00000034928	ENSMUSG00000037174
ENSMUSG00000034951	ENSMUSG00000037174
ENSMUSG00000035064	ENSMUSG00000037174
ENSMUSG00000035078	ENSMUSG00000037174
ENSMUSG00000035139	ENSMUSG00000037174
ENSMUSG00000035151	ENSMUSG00000037174
ENSMUSG00000035203	ENSMUSG00000037174
ENSMUSG00000035248	ENSMUSG00000037174
ENSMUSG00000035266	ENSMUSG00000037174
ENSMUSG00000035325	ENSMUSG00000037174
ENSMUSG00000035376	ENSMUSG00000037174
ENSMUSG00000035575	ENSMUSG00000037174
ENSMUSG00000035601	ENSMUSG00000037174
ENSMUSG00000035772	ENSMUSG00000037174
ENSMUSG00000035778	ENSMUSG00000037174
ENSMUSG00000035824	ENSMUSG00000037174
ENSMUSG00000035834	ENSMUSG00000037174
ENSMUSG00000035898	ENSMUSG00000037174
ENSMUSG00000035919	ENSMUSG00000037174
ENSMUSG00000036112	ENSMUSG00000037174
ENSMUSG00000036160	ENSMUSG00000037174
ENSMUSG00000036257	ENSMUSG00000037174
ENSMUSG00000036281	ENSMUSG00000037174
ENSMUSG00000036299	ENSMUSG00000037174
ENSMUSG00000036323	ENSMUSG00000037174
ENSMUSG00000036352	ENSMUSG00000037174
ENSMUSG00000036376	ENSMUSG00000037174
ENSMUSG00000036391	ENSMUSG00000037174
ENSMUSG00000036450	ENSMUSG00000037174
ENSMUSG00000036501	ENSMUSG00000037174
ENSMUSG00000036513	ENSMUSG00000037174
ENSMUSG00000036580	ENSMUSG00000037174
ENSMUSG00000036639	ENSMUSG00000037174
ENSMUSG00000036718	ENSMUSG00000037174
ENSMUSG00000036721	ENSMUSG00000037174
ENSMUSG00000036822	ENSMUSG00000037174
ENSMUSG00000036948	ENSMUSG00000037174
ENSMUSG00000036983	ENSMUSG00000037174
ENSMUSG00000037007	ENSMUSG00000037174
ENSMUSG00000037015	ENSMUSG00000037174
ENSMUSG00000037017	ENSMUSG00000037174
ENSMUSG00000037058	ENSMUSG00000037174
ENSMUSG00000037134	ENSMUSG00000037174
ENSMUSG00000037343	ENSMUSG00000037174
ENSMUSG00000037361	ENSMUSG00000037174
ENSMUSG00000037364	ENSMUSG00000037174
ENSMUSG00000037570	ENSMUSG00000037174
ENSMUSG00000037572	ENSMUSG00000037174
ENSMUSG00000037640	ENSMUSG00000037174
ENSMUSG00000037652	ENSMUSG00000037174
ENSMUSG00000037720	ENSMUSG00000037174
ENSMUSG00000037731	ENSMUSG00000037174
ENSMUSG00000037752	ENSMUSG00000037174
ENSMUSG00000037808	ENSMUSG00000037174
ENSMUSG00000037845	ENSMUSG00000037174
ENSMUSG00000037916	ENSMUSG00000037174
ENSMUSG00000037938	ENSMUSG00000037174
ENSMUSG00000038095	ENSMUSG00000037174
ENSMUSG00000038215	ENSMUSG00000037174
ENSMUSG00000038335	ENSMUSG00000037174
ENSMUSG00000038346	ENSMUSG00000037174
ENSMUSG00000038500	ENSMUSG00000037174
ENSMUSG00000038510	ENSMUSG00000037174
ENSMUSG00000038527	ENSMUSG00000037174
ENSMUSG00000038563	ENSMUSG00000037174
ENSMUSG00000038611	ENSMUSG00000037174
ENSMUSG00000038612	ENSMUSG00000037174
ENSMUSG00000038646	ENSMUSG00000037174
ENSMUSG00000038762	ENSMUSG00000037174
ENSMUSG00000038880	ENSMUSG00000037174
ENSMUSG00000038909	ENSMUSG00000037174
ENSMUSG00000038957	ENSMUSG00000037174
ENSMUSG00000039005	ENSMUSG00000037174
ENSMUSG00000039033	ENSMUSG00000037174
ENSMUSG00000039128	ENSMUSG00000037174
ENSMUSG00000039210	ENSMUSG00000037174
ENSMUSG00000039233	ENSMUSG00000037174
ENSMUSG00000039361	ENSMUSG00000037174
ENSMUSG00000039367	ENSMUSG00000037174
ENSMUSG00000039382	ENSMUSG00000037174
ENSMUSG00000039396	ENSMUSG00000037174
ENSMUSG00000039427	ENSMUSG00000037174
ENSMUSG00000039449	ENSMUSG00000037174
ENSMUSG00000039463	ENSMUSG00000037174
ENSMUSG00000039483	ENSMUSG00000037174
ENSMUSG00000039530	ENSMUSG00000037174
ENSMUSG00000039630	ENSMUSG00000037174
ENSMUSG00000039648	ENSMUSG00000037174
ENSMUSG00000039662	ENSMUSG00000037174
ENSMUSG00000039670	ENSMUSG00000037174
ENSMUSG00000039768	ENSMUSG00000037174
ENSMUSG00000039771	ENSMUSG00000037174
ENSMUSG00000039813	ENSMUSG00000037174
ENSMUSG00000039850	ENSMUSG00000037174
ENSMUSG00000039929	ENSMUSG00000037174
ENSMUSG00000040034	ENSMUSG00000037174
ENSMUSG00000040040	ENSMUSG00000037174
ENSMUSG00000040112	ENSMUSG00000037174
ENSMUSG00000040354	ENSMUSG00000037174
ENSMUSG00000040365	ENSMUSG00000037174
ENSMUSG00000040383	ENSMUSG00000037174
ENSMUSG00000040565	ENSMUSG00000037174
ENSMUSG00000040697	ENSMUSG00000037174
ENSMUSG00000040699	ENSMUSG00000037174
ENSMUSG00000040749	ENSMUSG00000037174
ENSMUSG00000040811	ENSMUSG00000037174
ENSMUSG00000040843	ENSMUSG00000037174
ENSMUSG00000040928	ENSMUSG00000037174
ENSMUSG00000041133	ENSMUSG00000037174
ENSMUSG00000041236	ENSMUSG00000037174
ENSMUSG00000041241	ENSMUSG00000037174
ENSMUSG00000041278	ENSMUSG00000037174
ENSMUSG00000041308	ENSMUSG00000037174
ENSMUSG00000041341	ENSMUSG00000037174
ENSMUSG00000041375	ENSMUSG00000037174
ENSMUSG00000041560	ENSMUSG00000037174
ENSMUSG00000041645	ENSMUSG00000037174
ENSMUSG00000041671	ENSMUSG00000037174
ENSMUSG00000041697	ENSMUSG00000037174
ENSMUSG00000041765	ENSMUSG00000037174
ENSMUSG00000041841	ENSMUSG00000037174
ENSMUSG00000041890	ENSMUSG00000037174
ENSMUSG00000042079	ENSMUSG00000037174
ENSMUSG00000042097	ENSMUSG00000037174
ENSMUSG00000042104	ENSMUSG00000037174
ENSMUSG00000042133	ENSMUSG00000037174
ENSMUSG00000042138	ENSMUSG00000037174
ENSMUSG00000042502	ENSMUSG00000037174
ENSMUSG00000042507	ENSMUSG00000037174
ENSMUSG00000042595	ENSMUSG00000037174
ENSMUSG00000042605	ENSMUSG00000037174
ENSMUSG00000042660	ENSMUSG00000037174
ENSMUSG00000042729	ENSMUSG00000037174
ENSMUSG00000042766	ENSMUSG00000037174
ENSMUSG00000042772	ENSMUSG00000037174
ENSMUSG00000043090	ENSMUSG00000037174
ENSMUSG00000043145	ENSMUSG00000037174
ENSMUSG00000043535	ENSMUSG00000037174
ENSMUSG00000043572	ENSMUSG00000037174
ENSMUSG00000043702	ENSMUSG00000037174
ENSMUSG00000043733	ENSMUSG00000037174
ENSMUSG00000043923	ENSMUSG00000037174
ENSMUSG00000043929	ENSMUSG00000037174
ENSMUSG00000044150	ENSMUSG00000037174
ENSMUSG00000044566	ENSMUSG00000037174
ENSMUSG00000044881	ENSMUSG00000037174
ENSMUSG00000044894	ENSMUSG00000037174
ENSMUSG00000045007	ENSMUSG00000037174
ENSMUSG00000045193	ENSMUSG00000037174
ENSMUSG00000045251	ENSMUSG00000037174
ENSMUSG00000045273	ENSMUSG00000037174
ENSMUSG00000045409	ENSMUSG00000037174
ENSMUSG00000045594	ENSMUSG00000037174
ENSMUSG00000045826	ENSMUSG00000037174
ENSMUSG00000045996	ENSMUSG00000037174
ENSMUSG00000046157	ENSMUSG00000037174
ENSMUSG00000046658	ENSMUSG00000037174
ENSMUSG00000046671	ENSMUSG00000037174
ENSMUSG00000046679	ENSMUSG00000037174
ENSMUSG00000046792	ENSMUSG00000037174
ENSMUSG00000046862	ENSMUSG00000037174
ENSMUSG00000047030	ENSMUSG00000037174
ENSMUSG00000047084	ENSMUSG00000037174
ENSMUSG00000047193	ENSMUSG00000037174
ENSMUSG00000047250	ENSMUSG00000037174
ENSMUSG00000047388	ENSMUSG00000037174
ENSMUSG00000047539	ENSMUSG00000037174
ENSMUSG00000047554	ENSMUSG00000037174
ENSMUSG00000047675	ENSMUSG00000037174
ENSMUSG00000047710	ENSMUSG00000037174
ENSMUSG00000047866	ENSMUSG00000037174
ENSMUSG00000048100	ENSMUSG00000037174
ENSMUSG00000048249	ENSMUSG00000037174
ENSMUSG00000048410	ENSMUSG00000037174
ENSMUSG00000048486	ENSMUSG00000037174
ENSMUSG00000048537	ENSMUSG00000037174
ENSMUSG00000048661	ENSMUSG00000037174
ENSMUSG00000048787	ENSMUSG00000037174
ENSMUSG00000049489	ENSMUSG00000037174
ENSMUSG00000049516	ENSMUSG00000037174
ENSMUSG00000049659	ENSMUSG00000037174
ENSMUSG00000049672	ENSMUSG00000037174
ENSMUSG00000049709	ENSMUSG00000037174
ENSMUSG00000049728	ENSMUSG00000037174
ENSMUSG00000049922	ENSMUSG00000037174
ENSMUSG00000049960	ENSMUSG00000037174
ENSMUSG00000050043	ENSMUSG00000037174
ENSMUSG00000050088	ENSMUSG00000037174
ENSMUSG00000050213	ENSMUSG00000037174
ENSMUSG00000050229	ENSMUSG00000037174
ENSMUSG00000050323	ENSMUSG00000037174
ENSMUSG00000050627	ENSMUSG00000037174
ENSMUSG00000050812	ENSMUSG00000037174
ENSMUSG00000051007	ENSMUSG00000037174
ENSMUSG00000051149	ENSMUSG00000037174
ENSMUSG00000051220	ENSMUSG00000037174
ENSMUSG00000051235	ENSMUSG00000037174
ENSMUSG00000051355	ENSMUSG00000037174
ENSMUSG00000051671	ENSMUSG00000037174
ENSMUSG00000051730	ENSMUSG00000037174
ENSMUSG00000051864	ENSMUSG00000037174
ENSMUSG00000052253	ENSMUSG00000037174
ENSMUSG00000052712	ENSMUSG00000037174
ENSMUSG00000053477	ENSMUSG00000037174
ENSMUSG00000053565	ENSMUSG00000037174
ENSMUSG00000053801	ENSMUSG00000037174
ENSMUSG00000053870	ENSMUSG00000037174
ENSMUSG00000055531	ENSMUSG00000037174
ENSMUSG00000055720	ENSMUSG00000037174
ENSMUSG00000055760	ENSMUSG00000037174
ENSMUSG00000056167	ENSMUSG00000037174
ENSMUSG00000056234	ENSMUSG00000037174
ENSMUSG00000056537	ENSMUSG00000037174
ENSMUSG00000056763	ENSMUSG00000037174
ENSMUSG00000056820	ENSMUSG00000037174
ENSMUSG00000056888	ENSMUSG00000037174
ENSMUSG00000057103	ENSMUSG00000037174
ENSMUSG00000057322	ENSMUSG00000037174
ENSMUSG00000057375	ENSMUSG00000037174
ENSMUSG00000057572	ENSMUSG00000037174
ENSMUSG00000057649	ENSMUSG00000037174
ENSMUSG00000057788	ENSMUSG00000037174
ENSMUSG00000057841	ENSMUSG00000037174
ENSMUSG00000058192	ENSMUSG00000037174
ENSMUSG00000058388	ENSMUSG00000037174
ENSMUSG00000058454	ENSMUSG00000037174
ENSMUSG00000058586	ENSMUSG00000037174
ENSMUSG00000058600	ENSMUSG00000037174
ENSMUSG00000058706	ENSMUSG00000037174
ENSMUSG00000058835	ENSMUSG00000037174
ENSMUSG00000059005	ENSMUSG00000037174
ENSMUSG00000059060	ENSMUSG00000037174
ENSMUSG00000059291	ENSMUSG00000037174
ENSMUSG00000059772	ENSMUSG00000037174
ENSMUSG00000059796	ENSMUSG00000037174
ENSMUSG00000059878	ENSMUSG00000037174
ENSMUSG00000060038	ENSMUSG00000037174
ENSMUSG00000060073	ENSMUSG00000037174
ENSMUSG00000060131	ENSMUSG00000037174
ENSMUSG00000060288	ENSMUSG00000037174
ENSMUSG00000060510	ENSMUSG00000037174
ENSMUSG00000060538	ENSMUSG00000037174
ENSMUSG00000060601	ENSMUSG00000037174
ENSMUSG00000060791	ENSMUSG00000037174
ENSMUSG00000061024	ENSMUSG00000037174
ENSMUSG00000061111	ENSMUSG00000037174
ENSMUSG00000061244	ENSMUSG00000037174
ENSMUSG00000061306	ENSMUSG00000037174
ENSMUSG00000061458	ENSMUSG00000037174
ENSMUSG00000061474	ENSMUSG00000037174
ENSMUSG00000061544	ENSMUSG00000037174
ENSMUSG00000061755	ENSMUSG00000037174
ENSMUSG00000061894	ENSMUSG00000037174
ENSMUSG00000062006	ENSMUSG00000037174
ENSMUSG00000062040	ENSMUSG00000037174
ENSMUSG00000062470	ENSMUSG00000037174
ENSMUSG00000062797	ENSMUSG00000037174
ENSMUSG00000062822	ENSMUSG00000037174
ENSMUSG00000062997	ENSMUSG00000037174
ENSMUSG00000063019	ENSMUSG00000037174
ENSMUSG00000063268	ENSMUSG00000037174
ENSMUSG00000063334	ENSMUSG00000037174
ENSMUSG00000063362	ENSMUSG00000037174
ENSMUSG00000063457	ENSMUSG00000037174
ENSMUSG00000063480	ENSMUSG00000037174
ENSMUSG00000063785	ENSMUSG00000037174
ENSMUSG00000063800	ENSMUSG00000037174
ENSMUSG00000063889	ENSMUSG00000037174
ENSMUSG00000063894	ENSMUSG00000037174
ENSMUSG00000064145	ENSMUSG00000037174
ENSMUSG00000064168	ENSMUSG00000037174
ENSMUSG00000064289	ENSMUSG00000037174
ENSMUSG00000064302	ENSMUSG00000037174
ENSMUSG00000064663	ENSMUSG00000037174
ENSMUSG00000065126	ENSMUSG00000037174
ENSMUSG00000065579	ENSMUSG00000037174
ENSMUSG00000066036	ENSMUSG00000037174
ENSMUSG00000066148	ENSMUSG00000037174
ENSMUSG00000066571	ENSMUSG00000037174
ENSMUSG00000066798	ENSMUSG00000037174
ENSMUSG00000066839	ENSMUSG00000037174
ENSMUSG00000068040	ENSMUSG00000037174
ENSMUSG00000068206	ENSMUSG00000037174
ENSMUSG00000068732	ENSMUSG00000037174
ENSMUSG00000068922	ENSMUSG00000037174
ENSMUSG00000069020	ENSMUSG00000037174
ENSMUSG00000069089	ENSMUSG00000037174
ENSMUSG00000069539	ENSMUSG00000037174
ENSMUSG00000070305	ENSMUSG00000037174
ENSMUSG00000070493	ENSMUSG00000037174
ENSMUSG00000071037	ENSMUSG00000037174
ENSMUSG00000071359	ENSMUSG00000037174
ENSMUSG00000071456	ENSMUSG00000037174
ENSMUSG00000071528	ENSMUSG00000037174
ENSMUSG00000071649	ENSMUSG00000037174
ENSMUSG00000071650	ENSMUSG00000037174
ENSMUSG00000071655	ENSMUSG00000037174
ENSMUSG00000072723	ENSMUSG00000037174
ENSMUSG00000073468	ENSMUSG00000037174
ENSMUSG00000073616	ENSMUSG00000037174
ENSMUSG00000073775	ENSMUSG00000037174
ENSMUSG00000073838	ENSMUSG00000037174
ENSMUSG00000074064	ENSMUSG00000037174
ENSMUSG00000074238	ENSMUSG00000037174
ENSMUSG00000074491	ENSMUSG00000037174
ENSMUSG00000074513	ENSMUSG00000037174
ENSMUSG00000074665	ENSMUSG00000037174
ENSMUSG00000074748	ENSMUSG00000037174
ENSMUSG00000074781	ENSMUSG00000037174
ENSMUSG00000074797	ENSMUSG00000037174
ENSMUSG00000074862	ENSMUSG00000037174
ENSMUSG00000074925	ENSMUSG00000037174
ENSMUSG00000075054	ENSMUSG00000037174
ENSMUSG00000075227	ENSMUSG00000037174
ENSMUSG00000076437	ENSMUSG00000037174
ENSMUSG00000078441	ENSMUSG00000037174
ENSMUSG00000078570	ENSMUSG00000037174
ENSMUSG00000078580	ENSMUSG00000037174
ENSMUSG00000078653	ENSMUSG00000037174
ENSMUSG00000078656	ENSMUSG00000037174
ENSMUSG00000078919	ENSMUSG00000037174
ENSMUSG00000079020	ENSMUSG00000037174
ENSMUSG00000079036	ENSMUSG00000037174
ENSMUSG00000079426	ENSMUSG00000037174
ENSMUSG00000079437	ENSMUSG00000037174
ENSMUSG00000079477	ENSMUSG00000037174
ENSMUSG00000079478	ENSMUSG00000037174
ENSMUSG00000079677	ENSMUSG00000037174
ENSMUSG00000079685	ENSMUSG00000037174
ENSMUSG00000084807	ENSMUSG00000037174
ENSMUSG00000084938	ENSMUSG00000037174
ENSMUSG00000085012	ENSMUSG00000037174
ENSMUSG00000085054	ENSMUSG00000037174
ENSMUSG00000085154	ENSMUSG00000037174
ENSMUSG00000085227	ENSMUSG00000037174
ENSMUSG00000086206	ENSMUSG00000037174
ENSMUSG00000086251	ENSMUSG00000037174
ENSMUSG00000086477	ENSMUSG00000037174
ENSMUSG00000086799	ENSMUSG00000037174
ENSMUSG00000086859	ENSMUSG00000037174
ENSMUSG00000087067	ENSMUSG00000037174
ENSMUSG00000087174	ENSMUSG00000037174
ENSMUSG00000087681	ENSMUSG00000037174
ENSMUSG00000087687	ENSMUSG00000037174
ENSMUSG00000088740	ENSMUSG00000037174
ENSMUSG00000090069	ENSMUSG00000037174
ENSMUSG00000090935	ENSMUSG00000037174
ENSMUSG00000091474	ENSMUSG00000037174
ENSMUSG00000091512	ENSMUSG00000037174
ENSMUSG00000091803	ENSMUSG00000037174
ENSMUSG00000091964	ENSMUSG00000037174
ENSMUSG00000092417	ENSMUSG00000037174
ENSMUSG00000092558	ENSMUSG00000037174
ENSMUSG00000092966	ENSMUSG00000037174
ENSMUSG00000093619	ENSMUSG00000037174
ENSMUSG00000095567	ENSMUSG00000037174
ENSMUSG00000095832	ENSMUSG00000037174
ENSMUSG00000096433	ENSMUSG00000037174
ENSMUSG00000097131	ENSMUSG00000037174
ENSMUSG00000097277	ENSMUSG00000037174
ENSMUSG00000097416	ENSMUSG00000037174
ENSMUSG00000097537	ENSMUSG00000037174
ENSMUSG00000000346	ENSMUSG00000031103
ENSMUSG00000000776	ENSMUSG00000031103
ENSMUSG00000001134	ENSMUSG00000031103
ENSMUSG00000001158	ENSMUSG00000031103
ENSMUSG00000001229	ENSMUSG00000031103
ENSMUSG00000001305	ENSMUSG00000031103
ENSMUSG00000001569	ENSMUSG00000031103
ENSMUSG00000002052	ENSMUSG00000031103
ENSMUSG00000002064	ENSMUSG00000031103
ENSMUSG00000002496	ENSMUSG00000031103
ENSMUSG00000002741	ENSMUSG00000031103
ENSMUSG00000003444	ENSMUSG00000031103
ENSMUSG00000003680	ENSMUSG00000031103
ENSMUSG00000003923	ENSMUSG00000031103
ENSMUSG00000006418	ENSMUSG00000031103
ENSMUSG00000006676	ENSMUSG00000031103
ENSMUSG00000008384	ENSMUSG00000031103
ENSMUSG00000009535	ENSMUSG00000031103
ENSMUSG00000009555	ENSMUSG00000031103
ENSMUSG00000010290	ENSMUSG00000031103
ENSMUSG00000014763	ENSMUSG00000031103
ENSMUSG00000014859	ENSMUSG00000031103
